ensgid	alias	pHaplo	pTriplo	pHaplo_decile	pTriplo_decile
ENSG00000146233	CYP39A1	0.281864085472537	0.227451943533357	3	2
ENSG00000146242	TPBG	0.528692989039642	0.257496736216352	6	3
ENSG00000146243	IRAK1BP1	0.0667837726889016	0.0666798517672714	0	0
ENSG00000146247	PHIP	0.994981067715561	0.98660142098213	9	9
ENSG00000146250	PRSS35	0.132138348532606	0.138525569615772	1	1
ENSG00000146263	MMS22L	0.425534976048034	0.266299347244233	5	3
ENSG00000146267	FAXC	0.562315489201823	0.28602523914364	6	3
ENSG00000146276	GABRR1	0.106577447506059	0.235145072013905	1	3
ENSG00000146278	PNRC1	0.732955215085751	0.418056982340414	7	5
ENSG00000146281	PM20D2	0.265494664310741	0.255859319642297	3	3
ENSG00000146282	RARS2	0.326067951080249	0.270213702528052	4	3
ENSG00000146285	SCML4	0.339280786312212	0.209713863060016	4	2
ENSG00000146350	TBC1D32	0.280624870241992	0.123435377849394	3	1
ENSG00000146352	CLVS2	0.211514066801763	0.209710342183067	2	2
ENSG00000146360	GPR6	0.447074992946483	0.418704346877345	5	5
ENSG00000146373	RNF217	0.365590270529188	0.167277716769858	4	1
ENSG00000146374	RSPO3	0.690319167937885	0.213173580360555	7	2
ENSG00000146376	ARHGAP18	0.413901705515902	0.205937769619686	5	2
ENSG00000146383	TAAR6	0.100896129343528	0.207915534707608	0	2
ENSG00000146386	ABRACL	0.527774944991207	0.0782032285661359	6	0
ENSG00000146409	SLC18B1	0.216685662003589	0.0743774900382044	2	0
ENSG00000146410	MTFR2	0.249551879917091	0.110723309629475	3	0
ENSG00000146411	SLC2A12	0.546826643714643	0.466183071195564	6	6
ENSG00000146414	SHPRH	0.912154698906975	0.73586225659749	8	8
ENSG00000146416	AIG1	0.487214049462628	0.324512505725575	5	4
ENSG00000146425	DYNLT1	0.844149862339014	0.382139610799815	8	5
ENSG00000146426	TIAM2	0.873079508950804	0.470186003360966	8	6
ENSG00000146433	TMEM181	0.682272816202599	0.327618515866143	7	4
ENSG00000146453	PNLDC1	0.618261250503931	0.185995193585049	6	2
ENSG00000146457	WTAP	0.991210985214732	0.904800912105213	9	8
ENSG00000146463	ZMYM4	0.978646389965219	0.996699160262549	9	9
ENSG00000146469	VIP	0.230922839952613	0.108938083314456	3	0
ENSG00000146477	SLC22A3	0.832901473433305	0.294806815584388	8	3
ENSG00000146530	VWDE	0.31974917092978	0.0865269467398839	4	0
ENSG00000146535	GNA12	0.939126353132242	0.997922523562886	9	9
ENSG00000146540	C7orf50	0.694866238081812	0.34854948782441	7	4
ENSG00000146555	SDK1	0.609480240850361	0.165768707484949	6	1
ENSG00000146574	CCZ1B	0.586996248325795	0.192754527089876	6	2
ENSG00000146587	RBAK	0.508466665852374	0.144615325381694	5	1
ENSG00000146592	CREB5	0.934835627103004	0.699345949249749	9	7
ENSG00000146618	FERD3L	0.67023415435368	0.108592877180118	7	0
ENSG00000146648	EGFR	0.887290598804786	0.879963095611901	8	8
ENSG00000146670	CDCA5	0.0749222780680144	0.310239920121038	0	4
ENSG00000146674	IGFBP3	0.967524171204949	0.566460183805847	9	6
ENSG00000146676	PURB	0.191741710650243	0.673481874289231	2	7
ENSG00000146678	IGFBP1	0.786833307107888	0.217967539391624	7	2
ENSG00000146701	MDH2	0.224453238241413	0.824148813842084	2	8
ENSG00000146707	POMZP3	0.148315338119107	0.229589205920868	1	2
ENSG00000146731	CCT6A	0.950507814861947	0.759936542695259	9	8
ENSG00000146733	PSPH	0.46309526465966	0.428659967352013	5	5
ENSG00000146755	TRIM50	0.391865410470939	0.626499714484075	4	7
ENSG00000146757	ZNF92	0.0757865715108393	0.19403672552239	0	2
ENSG00000146776	ATXN7L1	0.953786900643887	0.998758078095771	9	9
ENSG00000146802	TMEM168	0.331467970558011	0.16864981383561	4	1
ENSG00000146809	ASB15	0.330149772211678	0.923795635668633	4	9
ENSG00000146828	SLC12A9	0.0876226402343096	0.344020918711904	0	4
ENSG00000146830	GIGYF1	0.555990672738456	0.798436050018957	6	8
ENSG00000146833	TRIM4	0.266188744382287	0.450356824883552	3	5
ENSG00000146834	MEPCE	0.794501107613878	0.981843186316656	7	9
ENSG00000146842	TMEM209	0.594893361791135	0.217862252069844	6	2
ENSG00000146856	AGBL3	0.557919775237393	0.457252610611979	6	5
ENSG00000146857	STRA8	0.416777711525521	0.39724627115248	5	5
ENSG00000146858	ZC3HAV1L	0.370316640006257	0.156098559453311	4	1
ENSG00000146859	TMEM140	0.132502030651399	0.114807063538495	1	1
ENSG00000146872	TLK2	0.986295135056099	0.999613689113257	9	9
ENSG00000146904	EPHA1	0.61887756599123	0.513762652011998	6	6
ENSG00000146909	NOM1	0.833775294718771	0.292214780667647	8	3
ENSG00000146910	CNPY1	0.944976771100446	0.250382061273723	9	3
ENSG00000146918	NCAPG2	0.969604597214123	0.109969124842364	9	0
ENSG00000146926	ASB10	0.272167829062492	0.245626812759735	3	3
ENSG00000146955	RAB19	0.146039247110991	0.0938660760113375	1	0
ENSG00000146963	LUC7L2	0.790778006106074	0.592521813802511	7	7
ENSG00000146966	DENND2A	0.915075485845499	0.126170633502888	8	1
ENSG00000147316	MCPH1	0.412755701023501	0.0656262440707536	5	0
ENSG00000147324	MFHAS1	0.764732922797704	0.382925133608407	7	5
ENSG00000147364	FBXO25	0.850140400917217	0.0886235639118268	8	0
ENSG00000147408	CSGALNACT1	0.457945546458564	0.0550788540366147	5	0
ENSG00000147416	ATP6V1B2	0.933884134319891	0.669430309096261	9	7
ENSG00000147419	CCDC25	0.386089102234438	0.234277902021283	4	3
ENSG00000147421	HMBOX1	0.97950199247667	0.91489506257829	9	8
ENSG00000147432	CHRNB3	0.0847465268970763	0.262001949905737	0	3
ENSG00000147434	CHRNA6	0.106757479809905	0.222640300553152	1	2
ENSG00000147437	GNRH1	0.320250108445948	0.111225112950273	4	1
ENSG00000147439	BIN3	0.346080357481307	0.378313877960131	4	5
ENSG00000147443	DOK2	0.33490651690686	0.340291386452572	4	4
ENSG00000147454	SLC25A37	0.538450718262294	0.217842686575639	6	2
ENSG00000147457	CHMP7	0.803574189027342	0.784361629504192	7	8
ENSG00000147459	DOCK5	0.770790842644996	0.578037753405206	7	6
ENSG00000147465	STAR	0.484895449627466	0.703590185097174	5	7
ENSG00000147475	ERLIN2	0.40494188937623	0.573331142245404	5	6
ENSG00000147481	SNTG1	0.0669277698347816	0.0846380651800098	0	0
ENSG00000147485	PXDNL	0.231771205544849	0.31975792086467	3	4
ENSG00000147488	ST18	0.864119310407449	0.915516638784108	8	8
ENSG00000147509	RGS20	0.157074275262851	0.183496233515741	1	2
ENSG00000147526	TACC1	0.550993064750974	0.526113530285033	6	6
ENSG00000147533	GOLGA7	0.28001153787801	0.359244999230103	3	4
ENSG00000147536	GINS4	0.190774582654561	0.155154621346848	2	1
ENSG00000147570	DNAJC5B	0.0997448464597979	0.203927940719222	0	2
ENSG00000147571	CRH	0.348625597899723	0.860717883204851	4	8
ENSG00000147573	TRIM55	0.393111669750441	0.53316340321518	4	6
ENSG00000147576	ADHFE1	0.202609685972013	0.283585732357665	2	3
ENSG00000147586	MRPS28	0.197787997145827	0.293256894520073	2	3
ENSG00000147588	PMP2	0.134910452890279	0.0980702633685336	1	0
ENSG00000147592	LACTB2	0.314307675833115	0.981302769956575	4	9
ENSG00000147596	PRDM14	0.590297475533353	0.237098277282935	6	3
ENSG00000147601	TERF1	0.558997638369294	0.430800819629805	6	5
ENSG00000147604	RPL7	0.96540114396593	0.491332260850705	9	6
ENSG00000147606	SLC26A7	0.124573723773906	0.193626833791826	1	2
ENSG00000147613	PSKH2	0.110807535676222	0.107962715177659	1	0
ENSG00000147614	ATP6V0D2	0.10939702859867	0.176838159149308	1	2
ENSG00000147642	SYBU	0.797714145942404	0.696300024299178	7	7
ENSG00000147647	DPYS	0.70355436979508	0.229869598434364	7	2
ENSG00000147649	MTDH	0.755921060933937	0.230135133848687	7	2
ENSG00000147650	LRP12	0.868727481216102	0.667231850754039	8	7
ENSG00000147654	EBAG9	0.629373673788151	0.138084277791026	6	1
ENSG00000147655	RSPO2	0.323446229575149	0.11098061402833	4	1
ENSG00000147669	POLR2K	0.187298173391392	0.179302455307331	2	2
ENSG00000147676	MAL2	0.737738883429146	0.37335211155187	7	5
ENSG00000147677	EIF3H	0.717722954726196	0.338260691041893	7	4
ENSG00000147679	UTP23	0.551216416948415	0.241361809666705	6	3
ENSG00000147684	NDUFB9	0.78761493872212	0.464135290394642	7	6
ENSG00000147687	TATDN1	0.788969583757548	0.369587709762013	7	5
ENSG00000147689	FAM83A	0.396641777731527	0.224677205626897	4	2
ENSG00000147697	GSDMC	0.589986150706672	0.238098090659262	6	3
ENSG00000147724	FAM135B	0.978337112932978	0.200017306339083	9	2
ENSG00000147789	ZNF7	0.285474206501346	0.0458227425455915	3	0
ENSG00000147799	ARHGAP39	0.755294262562176	0.328422194132595	7	4
ENSG00000147804	SLC39A4	0.183197765627246	0.0864249263881168	2	0
ENSG00000147852	VLDLR	0.982297572627844	0.0940073659344805	9	0
ENSG00000147853	AK3	0.945448181274025	0.179294731278137	9	2
ENSG00000147854	UHRF2	0.995201458841199	0.861159011647426	9	8
ENSG00000147862	NFIB	0.998790114196564	0.979675111140487	9	9
ENSG00000147869	CER1	0.216155156627215	0.0659535113466896	2	0
ENSG00000147872	PLIN2	0.283993656469217	0.0980156270430261	3	0
ENSG00000147873	IFNA5	0.131276683049325	0.189737489093675	1	2
ENSG00000147874	HAUS6	0.485349367194931	0.11052165948783	5	0
ENSG00000147883	CDKN2B	0.666615797082589	0.14024630859239	7	1
ENSG00000147889	CDKN2A	0.889228328567991	0.135514349094646	8	1
ENSG00000147894	C9orf72	0.368339617010164	0.149586882357938	4	1
ENSG00000147896	IFNK	0.213263136017138	0.0648805631317786	2	0
ENSG00000147905	ZCCHC7	0.389682722321449	0.563679465191943	4	6
ENSG00000147912	FBXO10	0.433739554933318	0.148888365153691	5	1
ENSG00000147955	SIGMAR1	0.220728299485681	0.621934345826625	2	7
ENSG00000148019	CEP78	0.277038689020145	0.122800429247876	3	1
ENSG00000148053	NTRK2	0.929230665404635	0.980703043048885	8	9
ENSG00000148057	IDNK	0.312954558361097	0.248738073599075	4	3
ENSG00000148082	SHC3	0.573583333681203	0.397054077962407	6	5
ENSG00000148090	AUH	0.409438586400773	0.433329079730807	5	5
ENSG00000148143	ZNF462	1	0.987995995573708	9	9
ENSG00000148153	INIP	0.368294470988048	0.101756272869938	4	0
ENSG00000148154	UGCG	0.85000790192231	0.55332183825852	8	6
ENSG00000148156	ACTL7B	0.121900280316816	0.159557518678639	1	1
ENSG00000148158	SNX30	0.717344019599953	0.0944171765929143	7	0
ENSG00000148175	STOM	0.813657369310838	0.521471629036751	8	6
ENSG00000148180	GSN	0.764380453552178	0.627073146710248	7	7
ENSG00000148187	MRRF	0.864279379227634	0.426064121872742	8	5
ENSG00000148200	NR6A1	0.993983055158063	0.935290943658463	9	9
ENSG00000148204	CRB2	0.377832982792964	0.183872561573357	4	2
ENSG00000148215	OR5C1	0.0285485366801069	0.100639446167932	0	0
ENSG00000148218	ALAD	0.407806425089612	0.80207007479324	5	8
ENSG00000148219	ASTN2	0.88361874280289	0.671909659875184	8	7
ENSG00000148225	WDR31	0.285102693581513	0.161210556422291	3	1
ENSG00000148229	POLE3	0.568493133169289	0.56591198791624	6	6
ENSG00000148248	SURF4	0.843772232806065	0.783599995157452	8	8
ENSG00000148288	GBGT1	0.463700402595717	0.34861805082148	5	4
ENSG00000148290	SURF1	0.429262460295267	0.616162486960746	5	7
ENSG00000148291	SURF2	0.311568191850683	0.344069295365216	4	4
ENSG00000148296	SURF6	0.18937560918701	0.497611176594862	2	6
ENSG00000148297	MED22	0.364740640879453	0.450586904084972	4	5
ENSG00000148300	REXO4	0.803647473668512	0.552242507785834	7	6
ENSG00000148303	RPL7A	0.979026653576527	0.42061706511425	9	5
ENSG00000148308	GTF3C5	0.605615926179389	0.587259611070197	6	7
ENSG00000148331	ASB6	0.194694851563218	0.660450662210832	2	7
ENSG00000148334	PTGES2	0.392027625566112	0.599472551189308	4	7
ENSG00000148335	NTMT1	0.534086209109506	0.710418055279794	6	7
ENSG00000148337	CIZ1	0.280489000829187	0.44803446231107	3	5
ENSG00000148339	SLC25A25	0.655573494433575	0.242946378176309	6	3
ENSG00000148341	SH3GLB2	0.431734138959308	0.745785003667101	5	8
ENSG00000148344	PTGES	0.810978777999859	0.170618033221902	8	1
ENSG00000148346	LCN2	0.569212662281716	0.151097095102608	6	1
ENSG00000148356	LRSAM1	0.814845488443593	0.664698234223212	8	7
ENSG00000148357	HMCN2	0.533844297923837	0.253084689886592	6	3
ENSG00000148358	GPR107	0.826334552147882	0.332600265354598	8	4
ENSG00000148377	IDI2	0.647771961279187	0.0645604642226577	6	0
ENSG00000148384	INPP5E	0.285226170057109	0.960309335417441	3	9
ENSG00000148396	SEC16A	0.922216396052169	0.945970212629328	8	9
ENSG00000148399	DPH7	0.550341246077751	0.654002877569424	6	7
ENSG00000148400	NOTCH1	0.980499738892527	0.569171135636107	9	6
ENSG00000148408	CACNA1B	0.976391900235025	0.999842254477753	9	9
ENSG00000148411	NACC2	0.59300740435006	0.808425572537148	6	8
ENSG00000148426	PROSER2	0.540321334667537	0.25535179385451	6	3
ENSG00000148429	USP6NL	0.946997865245746	0.194467226035159	9	2
ENSG00000148444	COMMD3	0.682817871956515	0.321586080272867	7	4
ENSG00000148450	MSRB2	0.283729647898922	0.43982964998844	3	5
ENSG00000148459	PDSS1	0.59776035142297	0.484815825724444	6	6
ENSG00000148468	FAM171A1	0.965781190746441	0.636259493418815	9	7
ENSG00000148482	SLC39A12	0.149961752911112	0.171915214391991	1	2
ENSG00000148483	TMEM236	0.107508163434299	0.201268733237532	1	2
ENSG00000148484	RSU1	0.678444708218487	0.372419904216272	7	5
ENSG00000148488	ST8SIA6	0.247657181366682	0.240524994800517	3	3
ENSG00000148498	PARD3	0.974354275021509	0.446378191730066	9	5
ENSG00000148513	ANKRD30A	0.0550928277306971	0.152680372334986	0	1
ENSG00000148516	ZEB1	0.836532539724738	0.78020937984743	8	8
ENSG00000148541	FAM13C	0.230480766254036	0.216119592836553	3	2
ENSG00000148572	NRBF2	0.331216172834421	0.3748550699564	4	5
ENSG00000148584	A1CF	0.387969343314436	0.496191227803516	4	6
ENSG00000148600	CDHR1	0.625355750704155	0.319346323188287	6	4
ENSG00000148602	LRIT1	0.131517436904657	0.078258810812992	1	0
ENSG00000148604	RGR	0.108997832171848	0.0712510096617847	1	0
ENSG00000148606	POLR3A	0.516063737914133	0.287450472334731	5	3
ENSG00000148634	HERC4	0.930535538670531	0.851776121480519	8	8
ENSG00000148660	CAMK2G	0.628056378571901	0.997204807400119	6	9
ENSG00000148671	ADIRF	0.115665903756001	0.247815590845356	1	3
ENSG00000148672	GLUD1	0.735879882016651	0.98660014880068	7	9
ENSG00000148677	ANKRD1	0.738122511901037	0.500901001772249	7	6
ENSG00000148680	HTR7	0.588204820965646	0.488268419959486	6	6
ENSG00000148688	RPP30	0.513452099167513	0.163279631242531	5	1
ENSG00000148690	FRA10AC1	0.359135803156862	0.210430102390062	4	2
ENSG00000148700	ADD3	0.85301992923641	0.637258316909372	8	7
ENSG00000148702	HABP2	0.790232285137693	0.48311788639065	7	6
ENSG00000148704	VAX1	0.98290513972911	0.862258144612411	9	8
ENSG00000148719	DNAJB12	0.271326978993547	0.630764248104711	3	7
ENSG00000148730	EIF4EBP2	0.395545076817525	0.681279183534162	4	7
ENSG00000148734	NPFFR1	0.198093870050941	0.295453405082761	2	4
ENSG00000148735	PLEKHS1	0.519778275297526	0.460005019520741	6	5
ENSG00000148737	TCF7L2	0.994325249484766	0.966680204198499	9	9
ENSG00000148773	MKI67	0.532970948100701	0.211198081274003	6	2
ENSG00000148795	CYP17A1	0.566921558888163	0.76632672108435	6	8
ENSG00000148798	INA	0.282919048684485	0.693410276986229	3	7
ENSG00000148803	FUOM	0.81595628938645	0.183230553756658	8	2
ENSG00000148814	LRRC27	0.798995713988699	0.0817913379802516	7	0
ENSG00000148824	MTG1	0.893203425852491	0.591824159337327	8	7
ENSG00000148826	NKX6-2	0.947820936071976	0.419334802614636	9	5
ENSG00000148832	PAOX	0.819576597674556	0.15486741156043	8	1
ENSG00000148834	GSTO1	0.601737202940005	0.46552771635549	6	6
ENSG00000148835	TAF5	0.816089185505331	0.985031508792189	8	9
ENSG00000148840	PPRC1	0.924731066685661	0.875570543627557	8	8
ENSG00000148841	ITPRIP	0.385491327811812	0.153449845115531	4	1
ENSG00000148842	CNNM2	0.972639485875643	0.998704098843897	9	9
ENSG00000148843	PDCD11	0.789669565999023	0.3395031535957	7	4
ENSG00000148848	ADAM12	0.937841871617536	0.475834608074899	9	6
ENSG00000148908	RGS10	0.92706340236904	0.400737937861499	8	5
ENSG00000148925	BTBD10	0.79150803190201	0.515402779979689	7	6
ENSG00000148926	ADM	0.70535179922059	0.224075932918185	7	2
ENSG00000148935	GAS2	0.608961728055744	0.221413484901891	6	2
ENSG00000148942	SLC5A12	0.405390392981434	0.205219534210798	5	2
ENSG00000148943	LIN7C	0.448032529193812	0.513570354406282	5	6
ENSG00000148948	LRRC4C	0.646769088615678	0.318949699916072	6	4
ENSG00000148950	IMMP1L	0.205286264028642	0.150902807726653	2	1
ENSG00000148965	SAA4	0.475820314521153	0.0792514243575531	5	0
ENSG00000148985	PGAP2	0.923560908112255	0.310878259051883	8	4
ENSG00000149016	TUT1	0.41510253756479	0.846469381112693	5	8
ENSG00000149021	SCGB1A1	0.0722790883141948	0.112660702239663	0	1
ENSG00000149043	SYT8	0.48578505343026	0.177955864640802	5	2
ENSG00000149050	ZNF214	0.2073102679467	0.0948215450339233	2	0
ENSG00000149054	ZNF215	0.252600513186925	0.0370575504121673	3	0
ENSG00000149084	HSD17B12	0.128353526431863	0.367580302617687	1	5
ENSG00000149089	APIP	0.492432579818766	0.403106117619568	5	5
ENSG00000149090	PAMR1	0.648562085364154	0.102035123753466	6	0
ENSG00000149091	DGKZ	0.364331445545105	0.764128809803508	4	8
ENSG00000149100	EIF3M	0.665900386783609	0.379823367419441	7	5
ENSG00000149115	TNKS1BP1	0.309883336211163	0.565915327681642	4	6
ENSG00000149124	GLYAT	0.0949722307794418	0.251308153050241	0	3
ENSG00000149131	SERPING1	0.866055180604012	0.714545232497499	8	7
ENSG00000149136	SSRP1	0.7490093602033	0.998414308827218	7	9
ENSG00000149150	SLC43A1	0.315407890355187	0.55439292022019	4	6
ENSG00000149177	PTPRJ	0.341619952675519	0.214583385753787	4	2
ENSG00000149182	ARFGAP2	0.175072155072947	0.87004383559863	2	8
ENSG00000149187	CELF1	0.910854159791409	0.991442372880937	8	9
ENSG00000149201	CCDC81	0.0995365367303291	0.169591840469029	0	1
ENSG00000149212	SESN3	0.842204920651814	0.637328721713905	8	7
ENSG00000149218	ENDOD1	0.219593866297861	0.306592918776914	2	4
ENSG00000149231	CCDC82	0.58952108217622	0.173811810367483	6	2
ENSG00000149243	KLHL35	0.154663762972703	0.380520694809506	1	5
ENSG00000149256	TENM4	0.986399486995736	0.845846832834301	9	8
ENSG00000149257	SERPINH1	0.244330217548532	0.331620750269838	3	4
ENSG00000149260	CAPN5	0.314072907902634	0.529082520186173	4	6
ENSG00000149262	INTS4	0.394159540323051	0.358643372364069	4	4
ENSG00000149269	PAK1	0.456386015470516	0.737795320051717	5	8
ENSG00000149273	RPS3	0.947883971803952	0.600939166731687	9	7
ENSG00000149289	ZC3H12C	0.993255993912483	0.882889445323957	9	8
ENSG00000149292	TTC12	0.534283347589183	0.244811306987428	6	3
ENSG00000149294	NCAM1	0.971625075286947	0.903775322604356	9	8
ENSG00000149295	DRD2	0.85089843089858	0.799992148491856	8	8
ENSG00000149300	C11orf52	0.596949799624674	0.258404204393364	6	3
ENSG00000149305	HTR3B	0.315141706509372	0.270025293279521	4	3
ENSG00000149308	NPAT	0.967387045387699	0.515131876622157	9	6
ENSG00000149311	ATM	0.875065372454027	0.414604200881496	8	5
ENSG00000149313	AASDHPPT	0.786921776695489	0.265994703219312	7	3
ENSG00000149328	GLB1L2	0.942601737905152	0.167134382360656	9	1
ENSG00000149346	SLX4IP	0.822521931909399	0.251527668936109	8	3
ENSG00000149357	LAMTOR1	0.303253114847548	0.897581777916172	3	8
ENSG00000149380	P4HA3	0.173361640114794	0.274115023822067	2	3
ENSG00000149403	GRIK4	0.961601201770122	0.611604816150081	9	7
ENSG00000149418	ST14	0.972620130084309	0.560459949353337	9	6
ENSG00000149428	HYOU1	0.80554546939604	0.79744101033188	8	8
ENSG00000149435	GGTLC1	0.07769057018061	0.369577454275819	0	5
ENSG00000149451	ADAM33	0.760725732831196	0.97012101771378	7	9
ENSG00000149452	SLC22A8	0.132381261035458	0.331921033320206	1	4
ENSG00000149480	MTA2	0.861226673167159	0.995933240067576	8	9
ENSG00000149483	TMEM138	0.104555769541853	0.395402260402371	1	5
ENSG00000149485	FADS1	0.256858696797817	0.737480416790915	3	8
ENSG00000149488	TMC2	0.278813146657671	0.832606179877031	3	8
ENSG00000149489	ROM1	0.279145728234666	0.419701637119203	3	5
ENSG00000149499	EML3	0.466167343551632	0.817139075962273	5	8
ENSG00000149503	INCENP	0.442613631516555	0.892237002786386	5	8
ENSG00000149506	ZP1	0.0737467133956284	0.253768150019026	0	3
ENSG00000149516	MS4A3	0.0406391481549572	0.240002725138559	0	3
ENSG00000149527	PLCH2	0.844024750623499	0.459007209971492	8	5
ENSG00000149532	CPSF7	0.842803024786067	0.992517774240576	8	9
ENSG00000149534	MS4A2	0.0279545875409398	0.114786482616557	0	1
ENSG00000149541	B3GAT3	0.145026844498653	0.899922325323066	1	8
ENSG00000149547	EI24	0.928891899422134	0.835007609440592	8	8
ENSG00000149548	CCDC15	0.171457966501579	0.179489549063147	2	2
ENSG00000149554	CHEK1	0.79313558069193	0.533118788740553	7	6
ENSG00000149557	FEZ1	0.932561033193766	0.655276379436482	8	7
ENSG00000149564	ESAM	0.865711668439207	0.282039381746232	8	3
ENSG00000149571	KIRREL3	0.976436501460637	0.75043502162419	9	8
ENSG00000149573	MPZL2	0.553737538117581	0.166847270146222	6	1
ENSG00000149575	SCN2B	0.268454363991914	0.368489334110328	3	5
ENSG00000149577	SIDT2	0.37055251441463	0.502651649255744	4	6
ENSG00000149582	TMEM25	0.338351561225148	0.244333430801438	4	3
ENSG00000149591	TAGLN	0.358421488071545	0.218183699413302	4	2
ENSG00000149596	JPH2	0.502669854523769	0.308206812665186	5	4
ENSG00000149599	DUSP15	0.275160626021194	0.180095889665074	3	2
